"ITTER107","Territory","SEXISTAT1","Gender","ETA1","Age class","CITTADINANZA","Citizenship","PROFESSIONE1","Occupation 2011","TIME","Select time","Value","Flag Codes","Flags"
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019","2019",469.214,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q1","Q1-2019",468.64,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q2","Q2-2019",473.701,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q4","Q4-2019",465.937,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q3","Q3-2019",468.58,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020","2020",435.484,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q2","Q2-2020",423.462,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q1","Q1-2020",443.388,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q3","Q3-2020",432.454,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q4","Q4-2020",442.632,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021","2021",448.999,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022","2022",476.349,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q1","Q1-2021",420.282,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q2","Q2-2021",430.146,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q3","Q3-2021",458.075,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q4","Q4-2021",487.492,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q1","Q1-2022",469.268,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q2","Q2-2022",476.973,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q3","Q3-2022",479.362,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q4","Q4-2022",479.794,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2018","2018",170.503,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2019","2019",184.724,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2020","2020",163.39,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2021","2021",168.586,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2022","2022",196.85,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2018","2018",206.146,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2019","2019",219.539,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2020","2020",227.519,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2021","2021",237.003,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2022","2022",233.82,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018","2018",148.93,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019","2019",150.51,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020","2020",141.653,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021","2021",150.997,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022","2022",154.59,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018","2018",308.994,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q2","Q2-2018",319.308,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q1","Q1-2018",288.998,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q4","Q4-2018",303.309,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q3","Q3-2018",324.363,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019","2019",329.97,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q1","Q1-2019",310.843,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q2","Q2-2019",335.884,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q4","Q4-2019",333.899,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q3","Q3-2019",339.256,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020","2020",331.988,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q2","Q2-2020",315.393,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q1","Q1-2020",337.083,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q3","Q3-2020",338.42,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q4","Q4-2020",337.058,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021","2021",343.078,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022","2022",363.52,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q1","Q1-2021",316.376,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q2","Q2-2021",341.051,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q3","Q3-2021",348.002,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q4","Q4-2021",366.883,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q1","Q1-2022",355.148,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q2","Q2-2022",367.272,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q3","Q3-2022",371.125,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q4","Q4-2022",360.535,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2018","2018",185.421,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2019","2019",184.146,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2020","2020",159.16,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2021","2021",166.89,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2022","2022",182.978,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2018","2018",163.806,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2019","2019",172.132,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2020","2020",165.132,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2021","2021",160.268,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2022","2022",174.707,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018","2018",203.814,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019","2019",208.504,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020","2020",196.426,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021","2021",186.396,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022","2022",187.075,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018","2018",319.416,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q2","Q2-2018",321.601,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q1","Q1-2018",309.604,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q4","Q4-2018",318.638,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q3","Q3-2018",327.822,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019","2019",328.392,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q1","Q1-2019",318.989,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q2","Q2-2019",331.575,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q4","Q4-2019",324.86,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q3","Q3-2019",338.143,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020","2020",315.472,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q2","Q2-2020",300.553,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q1","Q1-2020",333.86,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q3","Q3-2020",316.195,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q4","Q4-2020",311.281,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021","2021",315.378,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022","2022",340.382,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q1","Q1-2021",295.486,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q2","Q2-2021",302.622,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q3","Q3-2021",323.394,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q4","Q4-2021",340.012,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q1","Q1-2022",345.015,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q2","Q2-2022",341.724,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q3","Q3-2022",345.451,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q4","Q4-2022",329.338,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2018","2018",66.022,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2019","2019",70.502,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2020","2020",68.263,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2021","2021",63.124,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2022","2022",65.154,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018","2018",176.007,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019","2019",173.136,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020","2020",157.637,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021","2021",153.503,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022","2022",152.857,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","50","armed forces","2018","2018",0.244,"0","less than half of the unit used"
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018","2018",213.572,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q2","Q2-2018",218.487,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q1","Q1-2018",195.046,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q4","Q4-2018",214.616,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q3","Q3-2018",226.14,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019","2019",211.012,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q1","Q1-2019",197.44,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q2","Q2-2019",220.035,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q4","Q4-2019",212.798,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q3","Q3-2019",213.773,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020","2020",197.912,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q2","Q2-2020",194.583,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q1","Q1-2020",191.423,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q3","Q3-2020",212.957,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q4","Q4-2020",192.685,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021","2021",200.452,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022","2022",204.32,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q1","Q1-2021",182.807,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q2","Q2-2021",196.835,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q3","Q3-2021",218.301,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q4","Q4-2021",203.863,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q1","Q1-2022",197.363,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q2","Q2-2022",205.516,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q3","Q3-2022",208.223,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q4","Q4-2022",206.177,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","50","armed forces","2021","2021",0.047,"0","less than half of the unit used"
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","50","armed forces","2021","2021",0.047,"0","less than half of the unit used"
