"ITTER107","Territory","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITCD","Nord","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",167.608,,
"ITCD","Nord","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",166.811,,
"ITCD","Nord","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q1","Q1-2022",160.73,,
"ITCD","Nord","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q2","Q2-2022",183.107,,
"ITCD","Nord","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q3","Q3-2022",196.158,,
"ITCD","Nord","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q4","Q4-2022",183.986,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018","2018",285.243,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q2","Q2-2018",282.005,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q1","Q1-2018",265.743,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q4","Q4-2018",296.453,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q3","Q3-2018",296.771,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019","2019",287.523,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",281.065,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",283.571,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",297.347,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",288.107,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020","2020",256.016,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",241.717,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q1","Q1-2020",275.976,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q3","Q3-2020",255.231,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q4","Q4-2020",251.142,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021","2021",290.275,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022","2022",311.798,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q1","Q1-2021",289.046,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q2","Q2-2021",286.265,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",289.024,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",296.767,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q1","Q1-2022",300.798,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q2","Q2-2022",307.269,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q3","Q3-2022",313.889,,
"ITC","Nord-ovest","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q4","Q4-2022",325.236,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018","2018",245.31,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q2","Q2-2018",250.323,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q1","Q1-2018",230.215,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q4","Q4-2018",239.668,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q3","Q3-2018",261.033,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019","2019",262.433,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",249.695,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",256.594,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",271.97,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",271.474,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020","2020",255.577,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",237.261,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q1","Q1-2020",265.782,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q3","Q3-2020",257.719,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q4","Q4-2020",261.544,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021","2021",266.612,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022","2022",296.168,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q1","Q1-2021",244.462,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q2","Q2-2021",255.481,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",261.021,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",305.483,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q1","Q1-2022",298.594,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q2","Q2-2022",293.368,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q3","Q3-2022",305.234,,
"ITD","Nord-est","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q4","Q4-2022",287.475,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018","2018",240.659,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q2","Q2-2018",239.057,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q1","Q1-2018",230.072,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q4","Q4-2018",241.055,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q3","Q3-2018",252.451,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019","2019",232.79,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",228.196,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",231.29,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",222.385,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",249.289,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020","2020",213.24,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",203.144,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q1","Q1-2020",222.654,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q3","Q3-2020",215.188,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q4","Q4-2020",211.973,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021","2021",233.736,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022","2022",255.473,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q1","Q1-2021",226.547,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q2","Q2-2021",241.099,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",230.553,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",236.743,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q1","Q1-2022",243.044,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q2","Q2-2022",257.58,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q3","Q3-2022",282.384,,
"ITE","Centro (I)","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q4","Q4-2022",238.886,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018","2018",94.152,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q2","Q2-2018",93.362,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q1","Q1-2018",96.51,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q4","Q4-2018",91.334,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2018-Q3","Q3-2018",95.404,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019","2019",91.746,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",88.168,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",85.514,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",92.806,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",100.495,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020","2020",82.52,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",83.51,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q1","Q1-2020",71.602,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q3","Q3-2020",91.973,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q4","Q4-2020",82.996,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021","2021",89.061,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022","2022",93.63,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q1","Q1-2021",88.014,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q2","Q2-2021",95.315,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",87.369,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",85.547,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q1","Q1-2022",92.627,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q2","Q2-2022",80.882,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q3","Q3-2022",101.498,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q4","Q4-2022",99.513,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",644.878,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",653.858,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",628.382,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",638.676,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",658.597,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",667.577,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",648.872,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",679.69,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",668.018,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",673.73,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",639.707,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",622.842,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",644.035,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",649.249,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",642.701,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",646.459,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",696.225,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",609.336,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",620.347,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",648.922,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",707.231,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",675.742,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",695.288,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",708.057,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",705.813,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",141.192,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",134.249,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",128.095,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",147.505,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",154.921,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",150.046,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",136.425,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",150.01,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",155.859,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",157.888,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",144.16,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",135.04,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",153.084,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",146.926,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",141.588,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",139.477,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",153.428,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",128.602,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",137.788,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",142.727,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",148.791,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",141.998,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",161.364,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",166.575,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",143.775,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",59.038,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",68.86,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",58.233,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",48.936,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",60.125,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",52.105,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",47.659,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",59.173,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",50.696,,
