"COUNTRY","Country","BIRTH","Place of birth","GENDER","Gender","RATE","Rate","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,9.8,,
"DNK","Denmark","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,8.4,,
"DNK","Denmark","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,8.5,,
"DNK","Denmark","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,7.3,,
"DNK","Denmark","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,73.6,,
"DNK","Denmark","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,71.8,,
"DNK","Denmark","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,73,,
"DNK","Denmark","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,75.6,,
"FIN","Finland","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,70,,
"FIN","Finland","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,70.3,,
"FIN","Finland","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,68.2,,
"FIN","Finland","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,73.3,,
"FIN","Finland","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,11.9,,
"FIN","Finland","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,10.8,,
"FIN","Finland","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,14.1,,
"FIN","Finland","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,11.9,,
"FIN","Finland","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,79.5,,
"FIN","Finland","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,78.9,,
"FIN","Finland","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,79.2,,
"FIN","Finland","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,83.2,,
"FIN","Finland","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,54.9,,
"FIN","Finland","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,58.1,,
"FIN","Finland","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,59.1,,
"FIN","Finland","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,58.9,,
"FIN","Finland","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,16.6,,
"FIN","Finland","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,13.2,,
"FIN","Finland","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,13.3,,
"FIN","Finland","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,15.9,,
"FIN","Finland","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,65.8,,
"FIN","Finland","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,66.9,,
"FIN","Finland","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,68.3,,
"FIN","Finland","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,70,,
"FIN","Finland","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,62.2,,
"FIN","Finland","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,64.2,,
"FIN","Finland","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,63.7,,
"FIN","Finland","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,66.2,,
"FIN","Finland","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,14.1,,
"FIN","Finland","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,11.9,,
"FIN","Finland","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,13.5,,
"FIN","Finland","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,13.7,,
"FIN","Finland","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,72.4,,
"FIN","Finland","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,72.9,,
"FIN","Finland","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,73.7,,
"FIN","Finland","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,76.7,,
"FRA","France","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,67.9,,
"FRA","France","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,68,,
"FRA","France","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,68.6,,
"FRA","France","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,69.6,,
"FRA","France","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,13.8,,
"FRA","France","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,12.4,,
"FRA","France","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,11.8,,
"FRA","France","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,11.6,,
"FRA","France","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,78.7,,
"FRA","France","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,77.6,,
"FRA","France","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,78,,
"FRA","France","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,78.7,,
"FRA","France","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,50.3,,
"FRA","France","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,50.9,,
"FRA","France","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,51.9,,
"FRA","France","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,53.7,,
"FRA","France","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,15.6,,
"FRA","France","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,13.9,,
"FRA","France","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,13.3,,
"FRA","France","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,13.1,,
"FRA","France","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,59.6,,
"FRA","France","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,59.1,,
"FRA","France","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,60,,
"FRA","France","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,61.8,,
"FRA","France","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,58.5,,
"FRA","France","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,58.9,,
"FRA","France","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,59.8,,
"FRA","France","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,61.1,,
"FRA","France","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,14.6,,
"FRA","France","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,13.1,,
"FRA","France","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,12.5,,
"FRA","France","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,12.3,,
"FRA","France","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,68.5,,
"FRA","France","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,67.8,,
"FRA","France","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,68.7,,
"FRA","France","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,69.7,,
"DEU","Germany","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,76.7,,
"DEU","Germany","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,78.4,,
"DEU","Germany","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,74.1,,
"DEU","Germany","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,75.8,,
"DEU","Germany","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,6.6,,
"DEU","Germany","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,6.1,,
"DEU","Germany","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,7.7,,
"DEU","Germany","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,7.1,,
"DEU","Germany","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,82.1,,
"DEU","Germany","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,83.5,,
"DEU","Germany","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,80.5,,
"DEU","Germany","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,81.5,,
"DEU","Germany","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,61.8,,
"DEU","Germany","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,62.9,,
"DEU","Germany","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,59.4,,
"DEU","Germany","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,60.6,,
"DEU","Germany","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,5.1,,
"DEU","Germany","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,4.9,,
"DEU","Germany","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,6.6,,
"DEU","Germany","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,5.6,,
"DEU","Germany","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,65.2,,
"DEU","Germany","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,66.1,,
"DEU","Germany","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,63.6,,
"DEU","Germany","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,64.2,,
"DEU","Germany","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,69.5,,
"DEU","Germany","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,70.8,,
"DEU","Germany","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,66.9,,
"DEU","Germany","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,68.3,,
"DEU","Germany","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,6,,
"DEU","Germany","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,5.6,,
"DEU","Germany","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,7.1,,
"DEU","Germany","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,6.5,,
"DEU","Germany","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,73.9,,
"DEU","Germany","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,75,,
"DEU","Germany","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,72.3,,
"DEU","Germany","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,73,,
"GRC","Greece","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,67.9,,
"GRC","Greece","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,67.7,,
"GRC","Greece","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,64,,
"GRC","Greece","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,70.1,,
"GRC","Greece","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,22.9,,
"GRC","Greece","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,23.5,,
"GRC","Greece","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,25.4,,
"GRC","Greece","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,16.6,,
"GRC","Greece","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,88.1,,
"GRC","Greece","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,88.5,,
"GRC","Greece","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,84.1,,
"GRC","Greece","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,84,,
"GRC","Greece","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,40.4,,
"GRC","Greece","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,41,,
"GRC","Greece","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,39.9,,
"GRC","Greece","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,43.5,,
"GRC","Greece","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,35.2,,
"GRC","Greece","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,34.6,,
